C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\center_2021_07_20_20_08_24_044.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\left_2021_07_20_20_08_24_044.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\right_2021_07_20_20_08_24_044.jpg,0,1,0,21.76823
C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\center_2021_07_20_20_08_24_112.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\left_2021_07_20_20_08_24_112.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\right_2021_07_20_20_08_24_112.jpg,0,1,0,22.57266
C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\center_2021_07_20_20_08_24_179.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\left_2021_07_20_20_08_24_179.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\right_2021_07_20_20_08_24_179.jpg,0,1,0,23.18514
C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\center_2021_07_20_20_08_24_247.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\left_2021_07_20_20_08_24_247.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\right_2021_07_20_20_08_24_247.jpg,0,1,0,23.75984
C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\center_2021_07_20_20_08_24_315.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\left_2021_07_20_20_08_24_315.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\right_2021_07_20_20_08_24_315.jpg,0,1,0,24.53874
C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\center_2021_07_20_20_08_24_384.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\left_2021_07_20_20_08_24_384.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\right_2021_07_20_20_08_24_384.jpg,0,1,0,25.11814
C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\center_2021_07_20_20_08_24_451.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\left_2021_07_20_20_08_24_451.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\right_2021_07_20_20_08_24_451.jpg,0,1,0,25.88345
C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\center_2021_07_20_20_08_24_519.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\left_2021_07_20_20_08_24_519.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\right_2021_07_20_20_08_24_519.jpg,0,1,0,26.45311
C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\center_2021_07_20_20_08_24_586.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\left_2021_07_20_20_08_24_586.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\right_2021_07_20_20_08_24_586.jpg,0,1,0,27.01961
C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\center_2021_07_20_20_08_24_657.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\left_2021_07_20_20_08_24_657.jpg,C:\Users\2E64AEB8448F\Desktop\final\track2\IMG\right_2021_07_20_20_08_24_657.jpg,0,1,0,27.76951
